,asset,day,price,return_1d,algo_return,rolling_beta,expected_return,market_adjusted_return,tomorrows_market_adjusted_return
3476,HUXZ,68,87.84,-0.015467383994619999,-0.00556004852405978,0.48584545972484927,-0.0030589391956814915,-0.012408444798938507,0.013150517741410859
3477,DUCT,68,17.75,-0.005044843049327397,-0.00556004852405978,1.1777351780423246,-0.0065891168730037985,0.001544273823676402,-0.002296030237030151
3478,SMAH,68,43.23,0.0011579434923574272,-0.00556004852405978,0.8677270163055623,-0.004695627944336228,0.005853571436693655,0.028338955088775854
3479,NPCK,68,15.12,-0.03201024327784896,-0.00556004852405978,1.3140217607935536,-0.007193084376590151,-0.02481715890125881,-0.02359454036564211
3480,MSDP,68,34.77,-0.0037249283667620814,-0.00556004852405978,0.8727777229373721,-0.004496325962352228,0.0007713975955901467,-0.013437659955076918
3481,EORC,68,33.66,-0.01894491401923659,-0.00556004852405978,0.5825631779299952,-0.0032305525211001104,-0.01571436149813648,-0.03255345225701409
3482,CUBO,68,127.94,-0.017206944231064725,-0.00556004852405978,0.7236118230918701,-0.003954338704348753,-0.013252605526715972,-0.007406824781981465
3483,HRET,68,48.12,-0.007425742574257432,-0.00556004852405978,0.8481210725172654,-0.004725432363907301,-0.0027003102103501314,-0.005977842550028714
3484,ANSO,68,47.6,0.003795866722901664,-0.00556004852405978,0.3903285927932866,-0.0019779521780509913,0.005773818900952655,0.0022736863850415056
3485,DIHO,68,11.55,0.0008665511265166792,-0.00556004852405978,0.904536787286665,-0.005282252983043431,0.00614880410956011,-0.017347009025823274
3486,RTTH,68,39.75,-0.04078185328185324,-0.00556004852405978,2.034816791455002,-0.011058050179928468,-0.029723803101924774,0.02333453975654037
3487,SPLZ,68,94.02,0.014348904951990482,-0.00556004852405978,0.9522412697441563,-0.005682776925556958,0.02003168187754744,-0.02090885249919468
3488,NWIG,68,107.04,0.03151199768719293,-0.00556004852405978,0.8118928791549485,-0.004937345693555991,0.03644934338074892,-0.01331942399130906
3489,MMBT,68,79.68,0.026539551661942884,-0.00556004852405978,1.8676619674270596,-0.010768300693176736,0.03730785235511962,0.04775516418186926
3490,MDGI,68,192.3,0.016438500977852932,-0.00556004852405978,0.8585966595307049,-0.0049193706950083965,0.02135787167286133,0.002455500883932276
3491,AGVF,68,120.21,0.0017499999999999183,-0.00556004852405978,0.8835202432059958,-0.005090398916871546,0.006840398916871464,-0.003912135498975178
3492,RRES,68,36.71,0.014648977335544489,-0.00556004852405978,1.3969455772024666,-0.007969585162985448,0.022618562498529934,0.048539903390988404
3493,CTGI,68,85.83,-0.02896255232492362,-0.00556004852405978,1.4535322573656284,-0.008567541350436459,-0.02039501097448716,0.0047543885303791885
3494,ALUT,68,21.49,0.022846263683959922,-0.00556004852405978,0.9901757848228241,-0.0054871140778829175,0.02833337776184284,-0.002894350313090633
3495,ACAC,68,77.8,-0.023103967855349072,-0.00556004852405978,0.9856433800867566,-0.005240864367359637,-0.017863103487989435,0.008146220294543384
3496,SRTX,68,298.49,-0.03793592470830909,-0.00556004852405978,1.093476936273124,-0.005860638465780894,-0.03207528624252819,-0.020841036703864627
3497,GARI,68,16.05,0.007532956685499137,-0.00556004852405978,1.3020479320301328,-0.00720523671638248,0.014738193401881617,-0.03431325644608484
3498,RCRI,68,59.63,0.009309410968178833,-0.00556004852405978,1.2377971061072703,-0.00695819865606412,0.01626760962424295,0.02456607523254104
3499,ACIX,68,18.79,0.0005324813631522041,-0.00556004852405978,0.9993740513670526,-0.0055194544233009004,0.0060519357864531045,-0.00865033013185224
3500,CCNS,68,26.19,0.00614675374567808,-0.00556004852405978,0.9714708132634579,-0.005225007482970924,0.011371761228649004,-0.014443862537738827
3501,MTNS,68,20.56,-0.03247058823529414,-0.00556004852405978,0.8745644435374668,-0.004811330629564834,-0.027659257605729307,0.006349213441514416
3502,IHOZ,68,131.21,-0.019577075394156762,-0.00556004852405978,1.1724319472976703,-0.006488568276905681,-0.013088507117251081,0.01574377989567172
3503,NAYO,68,35.38,0.025210084033613578,-0.00556004852405978,2.007245292212059,-0.011160818186417691,0.03637090222003127,0.030685875472112958
3504,FWWG,68,31.68,-0.010618363522798324,-0.00556004852405978,0.6450972311994564,-0.0033486622736894622,-0.007269701249108862,0.002874172718573139
3505,EELT,68,85.34,-0.011123986095017302,-0.00556004852405978,1.3101444171494703,-0.007125983131854459,-0.003998002963162843,0.03770905228714995
3506,HRND,68,18.89,-0.007878151260504174,-0.00556004852405978,0.985088835443903,-0.005349662857753453,-0.0025284884027507205,-0.003275984399918493
3507,AETS,68,24.23,-0.026516673362796284,-0.00556004852405978,1.609461670285959,-0.008911164790752997,-0.017605508572043287,-0.047075736226866505
3508,ULXY,68,48.31,-0.07024634334103153,-0.00556004852405978,1.2766407220060112,-0.006442949467940765,-0.06380339387309077,-0.015695437167212865
3509,BLBT,68,45.21,-0.00396563119629878,-0.00556004852405978,0.3037723957648279,-0.0015874965767987354,-0.0023781346195000446,0.008780087556172192
3510,BENI,68,28.68,-0.01375515818431905,-0.00556004852405978,0.5695731569481618,-0.0032124816338398184,-0.01054267655047923,-0.006035667323567965
3511,ITPA,68,21.38,0.000936329588014928,-0.00556004852405978,0.5878763766824633,-0.003173424671809471,0.004109754259824399,0.007083590288437182
3512,HTRK,68,10.16,-0.008780487804878057,-0.00556004852405978,0.9262241673492289,-0.004984391096729148,-0.003796096708148909,-0.001609468855436036
3513,NGTE,68,54.55,0.010934025203854558,-0.00556004852405978,1.0998097116959005,-0.006124156354073849,0.017058181557928407,-0.00369857373888124
3514,ILVX,68,32.17,-0.009544334975369329,-0.00556004852405978,0.8794918746680122,-0.0048159259976168906,-0.004728408977752438,0.0037520706663574147
3515,FCSG,68,27.06,0.01272455089820368,-0.00556004852405978,0.953950471771659,-0.0057479255416972045,0.018472476439900885,0.03992172113088074
3516,FARS,68,51.84,0.008364131491927829,-0.00556004852405978,-0.04065955527983211,0.0002549397628808845,0.008109191729046944,-0.006015773012258704
3517,MHRM,68,18.97,0.009579563597658325,-0.00556004852405978,0.8208527822497943,-0.004341713088495856,0.013921276686154182,-0.003170926677390688
3518,EAFC,68,36.45,0.04681217690982198,-0.00556004852405978,0.6219322180742144,-0.004317917547567676,0.051130094457389655,0.001987071528591877
3519,ALGO,69,98.75,0.0038629663515299395,0.0038629663515299395,1.0,0.0038629663515299395,0.0,0.0
3520,AENO,69,106.95,0.004885840458517254,0.0038629663515299395,0.8208600706719423,0.0031494509467762236,0.0017363895117410307,0.006575568974190724
3521,LSST,69,97.4,0.004123711340206171,0.0038629663515299395,1.1091821585274548,0.004278362239651004,-0.00015465089944483295,-0.03289107426788944
3522,SRNA,69,121.56,-0.004748649091206758,0.0038629663515299395,0.5986164969118526,0.0023354175517742376,-0.007084066642980996,-0.007815292187038941
3523,ELLT,69,73.59,0.0045045045045044585,0.0038629663515299395,0.8936615319300796,0.0034648787138490318,0.0010396257906554267,0.004761475954967881
3524,AMRP,69,23.11,0.014931927975406323,0.0038629663515299395,1.2366429020721903,0.004751463383444143,0.01018046459196218,-0.00843623000887398
3525,OTCS,69,13.09,-0.06164874551971322,0.0038629663515299395,1.2671916459075678,0.005113894207092169,-0.06676263972680539,-0.011898074307460621
3526,HETT,69,69.1,-0.014405933533019666,0.0038629663515299395,0.6245907839412105,0.002474034240196206,-0.016879967773215872,0.009274651346301701
3527,HUXZ,69,89.16,0.015027322404371546,0.0038629663515299395,0.49571182520662765,0.0018768046629606871,0.013150517741410859,0.0033073615561055093
3528,DUCT,69,17.79,0.0022535211267604716,0.0038629663515299395,1.1743331869020732,0.004549551363790622,-0.002296030237030151,-0.006778429534523322
3529,SMAH,69,44.6,0.03169095535507771,0.0038629663515299395,0.8915094010528245,0.003352000266301858,0.028338955088775854,-0.025997945619246093
3530,NPCK,69,14.84,-0.01851851851851849,0.0038629663515299395,1.2920536182267806,0.00507602184712362,-0.02359454036564211,-0.034412107643288184
3531,MSDP,69,34.42,-0.01006614897900493,0.0038629663515299395,0.8596459649774172,0.0033715109760719887,-0.013437659955076918,-0.02704219302739165
3532,EORC,69,32.64,-0.030303030303030165,0.0038629663515299395,0.5516801535278483,0.002250421953983921,-0.03255345225701409,-0.003490754194699266
3533,CUBO,69,127.35,-0.004611536657808335,0.0038629663515299395,0.7158107521660066,0.0027952881241731296,-0.007406824781981465,0.03520863207889329
3534,HRET,69,47.99,-0.0027015793848710334,0.0038629663515299395,0.8459851392733866,0.0032762631651576802,-0.005977842550028714,0.005118929039493737
3535,ANSO,69,47.78,0.0037815126050420034,0.0038629663515299395,0.38981097720955876,0.0015078262200004977,0.0022736863850415056,0.017004870203641873
3536,DIHO,69,11.39,-0.013852813852813894,0.0038629663515299395,0.8934857336954267,0.003494195173009381,-0.017347009025823274,-0.02359456101076532
3537,RTTH,69,40.99,0.031194968553459157,0.0038629663515299395,2.056763418229481,0.007860428796918787,0.02333453975654037,-0.007968559798787318
3538,SPLZ,69,92.4,-0.01723037651563486,0.0038629663515299395,0.9339410319280113,0.0036784759835598205,-0.02090885249919468,0.029024734914835235
3539,NWIG,69,105.95,-0.01018310911808673,0.0038629663515299395,0.801641793794629,0.0031363148732223294,-0.01331942399130906,0.016892386507612354
3540,MMBT,69,84.06,0.054969879518072196,0.0038629663515299395,1.9091167673365408,0.007214715336202937,0.04775516418186926,0.007895348697462582
3541,MDGI,69,193.41,0.005772230889235397,0.0038629663515299395,0.8527621300245587,0.0033167300053031207,0.002455500883932276,0.011157557864088114
3542,AGVF,69,120.15,-0.0004991265285748669,0.0038629663515299395,0.8839058705657828,0.0034130089704003104,-0.003912135498975178,-0.02116529321459002
3543,RRES,69,38.69,0.0539362571506401,0.0038629663515299395,1.4370101217088895,0.005396353759651698,0.048539903390988404,0.005403989434464204
3544,CTGI,69,86.72,0.010369334731445967,0.0038629663515299395,1.4505358769412962,0.005614946201066779,0.0047543885303791885,0.028297028281148398
3545,ALUT,69,21.51,0.0009306654257796865,0.0038629663515299395,0.9842444857456508,0.0038250157388703193,-0.002894350313090633,-0.026136810722775666
3546,ACAC,69,78.73,0.011953727506426759,0.0038629663515299395,0.9909835371484429,0.0038075072118833753,0.008146220294543384,-0.008387451592953
3547,SRTX,69,293.53,-0.0166169720928675,0.0038629663515299395,1.0763332900221165,0.004224064610997126,-0.020841036703864627,0.02189339685621572
3548,GARI,69,15.58,-0.0292834890965733,0.0038629663515299395,1.2771439332135543,0.005029767349511545,-0.03431325644608484,0.02279501183711915
3549,RCRI,69,61.38,0.02934764380345456,0.0038629663515299395,1.2589884838760492,0.0047815685709135195,0.02456607523254104,-0.029587046700566774
3550,ACIX,69,18.7,-0.0047897817988291624,0.0038629663515299395,0.9901852059019474,0.0038605483330230775,-0.00865033013185224,-0.011063092999232998
3551,CCNS,69,25.91,-0.010691103474608665,0.0038629663515299395,0.9597519239149137,0.003752759063130163,-0.014443862537738827,0.007196561324263781
3552,MTNS,69,20.76,0.009727626459144156,0.0038629663515299395,0.8803292974143813,0.00337841301762974,0.006349213441514416,-0.012788523519994007
3553,IHOZ,69,133.87,0.020272845057541344,0.0038629663515299395,1.1861171174374774,0.004529065161869624,0.01574377989567172,-0.0026632854016863843
3554,NAYO,69,36.74,0.03843979649519502,0.0038629663515299395,2.0317759088019502,0.007753921023082065,0.030685875472112958,0.005691986872667098
3555,FWWG,69,31.85,0.005366161616161769,0.0038629663515299395,0.6469157605350734,0.00249198889758863,0.002874172718573139,0.002859310557913002
3556,EELT,69,88.99,0.04277009608624316,0.0038629663515299395,1.3420735476087948,0.005061043799093209,0.03770905228714995,0.03540426345716874
3557,HRND,69,18.9,0.000529380624669118,0.0038629663515299395,0.9842546385210222,0.003805365024587611,-0.003275984399918493,0.03347217187286215
3558,AETS,69,23.24,-0.04085843995047467,0.0038629663515299395,1.582473298659491,0.006217296276391834,-0.047075736226866505,0.04207054302155494
3559,ULXY,69,47.79,-0.010763817015110755,0.0038629663515299395,1.2628174635885803,0.004931620152102109,-0.015695437167212865,-0.020262599623011347
3560,BLBT,69,45.66,0.009953550099535358,0.0038629663515299395,0.3111896835393646,0.001173462543363166,0.008780087556172192,0.017914672579000274
3561,BENI,69,28.57,-0.0038354253835425345,0.0038629663515299395,0.5653105401662706,0.0022002419400254302,-0.006035667323567965,-0.01096344332704613
3562,ITPA,69,21.58,0.009354536950420878,0.0038629663515299395,0.5914334757011626,0.0022709466619836955,0.007083590288437182,0.022072717771396536
3563,HTRK,69,10.18,0.0019685039370078705,0.0038629663515299395,0.9260282420958857,0.0035779727924439065,-0.001609468855436036,-0.01516835838709363
3564,NGTE,69,54.58,0.0005499541704858668,0.0038629663515299395,1.0969708932406836,0.004248527909367107,-0.00369857373888124,-0.02282143923841961
3565,ILVX,69,32.4,0.007149518184643933,0.0038629663515299395,0.8800809237183279,0.003397447518286518,0.0037520706663574147,0.006031150336230624
3566,FCSG,69,28.24,0.043606799704360766,0.0038629663515299395,0.9868091708400908,0.0036850785734800304,0.03992172113088074,-0.041814992599124516
3567,FARS,69,51.52,-0.006172839506172867,0.0038629663515299395,-0.04433641666403874,-0.00015706649391416294,-0.006015773012258704,0.007437593550263881
3568,MHRM,69,18.97,0.0,0.0038629663515299395,0.8220191236891399,0.003170926677390688,-0.003170926677390688,0.025302624085978227
3569,EAFC,69,36.61,0.0043895747599449475,0.0038629663515299395,0.6265388060992997,0.0024025032313530707,0.001987071528591877,0.0029391087462337377
3570,ALGO,70,99.32,0.005772151898734146,0.005772151898734146,1.0,0.005772151898734146,0.0,0.0
3571,AENO,70,108.16,0.011313697989714822,0.005772151898734146,0.8010846979851669,0.004738129015524097,0.006575568974190724,-0.012056951804005834
3572,LSST,70,94.82,-0.026488706365503156,0.005772151898734146,1.118512027157397,0.006402367902386286,-0.03289107426788944,0.019655109326365362
3573,SRNA,70,121.03,-0.004359986837775609,0.005772151898734146,0.6097108894816173,0.0034553053492633328,-0.007815292187038941,-0.00550836878344319
3574,ELLT,70,74.32,0.009919826063323756,0.005772151898734146,0.9048563634600499,0.0051583501083558745,0.004761475954967881,-0.011329219490957665
3575,AMRP,70,23.08,-0.0012981393336218838,0.005772151898734146,1.3090948991169566,0.007138090675252098,-0.00843623000887398,0.012023726013911771
3576,OTCS,70,13.03,-0.004583651642475206,0.005772151898734146,1.3183827811155957,0.007314422664985415,-0.011898074307460621,0.0012618592774014132
3577,HETT,70,69.99,0.012879884225759808,0.005772151898734146,0.6845599079956114,0.003605232879458107,0.009274651346301701,0.00042298649428635943
3578,HUXZ,70,89.71,0.006168685509196914,0.005772151898734146,0.5884445866751834,0.0028613239530914047,0.0033073615561055093,-0.010268103340439136
3579,DUCT,70,17.79,0.0,0.005772151898734146,1.1540625142926948,0.006778429534523322,-0.006778429534523322,0.021834058519069718
3580,SMAH,70,43.67,-0.02085201793721969,0.005772151898734146,0.913272692222507,0.005145927682026402,-0.025997945619246093,-0.032134007779017544
3581,NPCK,70,14.44,-0.02695417789757415,0.005772151898734146,1.2569693035391536,0.007457929745714034,-0.034412107643288184,-0.013274357387002948
3582,MSDP,70,33.66,-0.022080185938408103,0.005772151898734146,0.8539546409639999,0.004962007088983545,-0.02704219302739165,-0.03446849568399764
3583,EORC,70,32.63,-0.00030637254901955124,0.005772151898734146,0.5334219884538185,0.0031843816456797146,-0.003490754194699266,-0.02161983571371339
3584,CUBO,70,132.36,0.03934040047114262,0.005772151898734146,0.7814189341613238,0.004131768392249332,0.03520863207889329,-0.010383310226999471
3585,HRET,70,48.47,0.010002083767451486,0.005772151898734146,0.8939650971242036,0.004883154727957749,0.005118929039493737,-0.020262128513465934
3586,ANSO,70,48.7,0.01925491837588944,0.005772151898734146,0.3528958556435217,0.0022500481722475675,0.017004870203641873,0.017790130302697434
3587,DIHO,70,11.18,-0.01843722563652339,0.005772151898734146,0.8745715551611989,0.005157335374241929,-0.02359456101076532,0.007002627447174845
3588,RTTH,70,41.15,0.003903391070992912,0.005772151898734146,2.0265809851450585,0.01187195086978023,-0.007968559798787318,0.007122537689548101
3589,SPLZ,70,95.58,0.03441558441558423,0.005772151898734146,0.9648087644089253,0.0053908495007489975,0.029024734914835235,0.04812056257368775
3590,NWIG,70,108.23,0.02151958470976867,0.005772151898734146,0.9544679369692004,0.004627198202156314,0.016892386507612354,0.01826409106091341
3591,MMBT,70,85.65,0.01891506067094939,0.005772151898734146,1.7400563118501517,0.011019711973486808,0.007895348697462582,-0.004150221880212711
